Dataset,Path,Country,Country ISO Code,Topic,Subtopic,Indicator,Description,Source,Uri,Year,Month,Unit,Date,Value
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2015,1,kt of CO2 equivalent,2015-01-01,617170
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2016,1,kt of CO2 equivalent,2016-01-01,609200
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2017,1,kt of CO2 equivalent,2017-01-01,614500
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2018,1,kt of CO2 equivalent,2018-01-01,622590
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1969,1,1000 metric tons of CO2 equivalent,1969-01-01,0
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1970,1,1000 metric tons of CO2 equivalent,1970-01-01,266715.66024
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1971,1,1000 metric tons of CO2 equivalent,1971-01-01,243870.59872
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1972,1,1000 metric tons of CO2 equivalent,1972-01-01,247196.28814
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1973,1,1000 metric tons of CO2 equivalent,1973-01-01,245506.01394
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1974,1,1000 metric tons of CO2 equivalent,1974-01-01,233910.52248
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1975,1,1000 metric tons of CO2 equivalent,1975-01-01,231417.06739
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1976,1,1000 metric tons of CO2 equivalent,1976-01-01,232264.58908
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1977,1,1000 metric tons of CO2 equivalent,1977-01-01,225615.54941
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1978,1,1000 metric tons of CO2 equivalent,1978-01-01,223155.75757
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1979,1,1000 metric tons of CO2 equivalent,1979-01-01,241406.97389
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1980,1,1000 metric tons of CO2 equivalent,1980-01-01,239907.45596
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1981,1,1000 metric tons of CO2 equivalent,1981-01-01,232651.42022
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1982,1,1000 metric tons of CO2 equivalent,1982-01-01,231416.17147
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1983,1,1000 metric tons of CO2 equivalent,1983-01-01,219807.54341
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1984,1,1000 metric tons of CO2 equivalent,1984-01-01,234132.45951
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1985,1,1000 metric tons of CO2 equivalent,1985-01-01,229621.83159
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1986,1,1000 metric tons of CO2 equivalent,1986-01-01,229016.05025
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1987,1,1000 metric tons of CO2 equivalent,1987-01-01,235326.58569
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1988,1,1000 metric tons of CO2 equivalent,1988-01-01,240149.49871
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1989,1,1000 metric tons of CO2 equivalent,1989-01-01,245754.46416
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1990,1,1000 metric tons of CO2 equivalent,1990-01-01,373670
WBWDI2019Jan,country=US;series=EN.ATM.METH.EG.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions in energy sector,"Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions-in-energy-sector,1991,1,1000 metric tons of CO2 equivalent,1991-01-01,373260
